nnsight is not detected. Please install via 'pip install nnsight' for nnsight backend.

=== logging to /home/ahl4090/DAS-Explorations/VADE-evals/logs/Qwen2.5-VL-7B-Instruct/flags/dbm/language/L1_0.001_T0.01-1e-07_LR0.001_flag_ring1_pruned/sweep_layers24-26.log ===
Loading weights:   0%|          | 0/729 [00:00<?, ?it/s]Loading weights:   0%|          | 1/729 [00:00<07:10,  1.69it/s]Loading weights:   0%|          | 2/729 [00:00<05:39,  2.14it/s]Loading weights:   1%|          | 4/729 [00:01<02:29,  4.86it/s]Loading weights:   2%|2         | 15/729 [00:01<00:33, 21.53it/s]Loading weights:   3%|3         | 22/729 [00:01<00:23, 30.29it/s]Loading weights:   4%|3         | 29/729 [00:01<00:18, 37.10it/s]Loading weights:   5%|5         | 40/729 [00:01<00:13, 49.22it/s]Loading weights:   6%|6         | 46/729 [00:01<00:13, 48.99it/s]Loading weights:   8%|7         | 57/729 [00:01<00:10, 62.97it/s]Loading weights:   9%|8         | 65/729 [00:01<00:09, 66.53it/s]Loading weights:  10%|#         | 73/729 [00:02<00:09, 69.42it/s]Loading weights:  12%|#2        | 88/729 [00:02<00:08, 76.56it/s]Loading weights:  14%|#3        | 100/729 [00:02<00:07, 84.60it/s]Loading weights:  15%|#5        | 112/729 [00:02<00:06, 88.90it/s]Loading weights:  17%|#7        | 124/729 [00:02<00:06, 90.31it/s]Loading weights:  19%|#8        | 136/729 [00:02<00:06, 92.50it/s]Loading weights:  20%|##        | 148/729 [00:02<00:06, 92.76it/s]Loading weights:  22%|##1       | 160/729 [00:02<00:06, 94.13it/s]Loading weights:  23%|##3       | 170/729 [00:03<00:05, 95.02it/s]Loading weights:  25%|##4       | 180/729 [00:03<00:07, 77.99it/s]Loading weights:  26%|##5       | 189/729 [00:03<00:06, 78.83it/s]Loading weights:  27%|##7       | 198/729 [00:03<00:06, 77.23it/s]Loading weights:  29%|##8       | 210/729 [00:03<00:06, 85.80it/s]Loading weights:  30%|###       | 221/729 [00:03<00:05, 91.70it/s]Loading weights:  32%|###1      | 232/729 [00:03<00:05, 91.39it/s]Loading weights:  33%|###3      | 244/729 [00:03<00:05, 90.32it/s]Loading weights:  35%|###4      | 254/729 [00:04<00:05, 84.66it/s]Loading weights:  36%|###6      | 263/729 [00:04<00:05, 82.61it/s]Loading weights:  37%|###7      | 272/729 [00:04<00:05, 80.81it/s]Loading weights:  39%|###8      | 281/729 [00:04<00:05, 81.14it/s]Loading weights:  40%|####      | 293/729 [00:04<00:05, 84.27it/s]Loading weights:  42%|####1     | 305/729 [00:04<00:04, 88.11it/s]Loading weights:  43%|####3     | 316/729 [00:04<00:04, 93.37it/s]Loading weights:  45%|####4     | 328/729 [00:04<00:04, 93.87it/s]Loading weights:  48%|####7     | 347/729 [00:04<00:03, 118.69it/s]Loading weights:  59%|#####8    | 428/729 [00:05<00:00, 306.27it/s]Loading weights:  68%|######7   | 493/729 [00:05<00:00, 394.53it/s]Loading weights:  81%|########  | 587/729 [00:05<00:00, 539.43it/s]Loading weights:  93%|#########3| 678/729 [00:05<00:00, 644.44it/s]Loading weights: 100%|##########| 729/729 [00:05<00:00, 132.83it/s]
[layer_sweep] entity=flags attribute=language layers=[24, 26] l1_coef=0.001 positions=flag_ring1 pruned=True -> /home/ahl4090/DAS-Explorations/VADE-evals/results/Qwen2.5-VL-7B-Instruct/flags/dbm/language/L1_0.001_T0.01-1e-07_LR0.001_flag_ring1_pruned
[progress] epoch=0 opt_step=16/472 loss=4.1814 ce=4.1793 l1=2.1 temp=6.76e-03 lr=3.40e-04 elapsed=0.9min eta=26.1min
[progress] epoch=0 opt_step=17/472 loss=3.3367 ce=3.3342 l1=2.4 temp=6.60e-03 lr=3.62e-04 elapsed=1.0min eta=26.0min
[progress] epoch=0 opt_step=18/472 loss=4.8872 ce=4.8844 l1=2.8 temp=6.44e-03 lr=3.83e-04 elapsed=1.0min eta=25.9min
[progress] epoch=0 opt_step=19/472 loss=3.1106 ce=3.1074 l1=3.2 temp=6.28e-03 lr=4.04e-04 elapsed=1.1min eta=25.8min
[progress] epoch=0 opt_step=20/472 loss=3.7878 ce=3.7842 l1=3.7 temp=6.13e-03 lr=4.26e-04 elapsed=1.1min eta=25.7min
[progress] epoch=0 opt_step=21/472 loss=2.5866 ce=2.5825 l1=4.1 temp=5.99e-03 lr=4.47e-04 elapsed=1.2min eta=25.7min
[progress] epoch=0 opt_step=22/472 loss=4.3178 ce=4.3131 l1=4.6 temp=5.84e-03 lr=4.68e-04 elapsed=1.3min eta=25.6min
[progress] epoch=0 opt_step=23/472 loss=3.5532 ce=3.5480 l1=5.2 temp=5.70e-03 lr=4.89e-04 elapsed=1.3min eta=25.5min
[progress] epoch=0 opt_step=24/472 loss=5.0236 ce=5.0177 l1=5.9 temp=5.56e-03 lr=5.11e-04 elapsed=1.4min eta=25.5min
[progress] epoch=0 opt_step=25/472 loss=4.6044 ce=4.5978 l1=6.6 temp=5.43e-03 lr=5.32e-04 elapsed=1.4min eta=25.3min
[progress] epoch=0 opt_step=26/472 loss=4.4130 ce=4.4055 l1=7.5 temp=5.30e-03 lr=5.53e-04 elapsed=1.5min eta=25.3min
[progress] epoch=0 opt_step=27/472 loss=4.3678 ce=4.3594 l1=8.4 temp=5.17e-03 lr=5.74e-04 elapsed=1.5min eta=25.2min
[progress] epoch=0 opt_step=28/472 loss=4.1522 ce=4.1428 l1=9.4 temp=5.04e-03 lr=5.96e-04 elapsed=1.6min eta=25.1min
[progress] epoch=0 opt_step=29/472 loss=4.2967 ce=4.2862 l1=10.5 temp=4.92e-03 lr=6.17e-04 elapsed=1.6min eta=25.1min
[progress] epoch=0 opt_step=30/472 loss=3.3344 ce=3.3227 l1=11.7 temp=4.80e-03 lr=6.38e-04 elapsed=1.7min eta=25.0min
[progress] epoch=0 opt_step=31/472 loss=3.6155 ce=3.6026 l1=12.9 temp=4.69e-03 lr=6.60e-04 elapsed=1.8min eta=24.9min
[progress] epoch=0 opt_step=32/472 loss=3.2474 ce=3.2332 l1=14.1 temp=4.57e-03 lr=6.81e-04 elapsed=1.8min eta=24.9min
[progress] epoch=0 opt_step=33/472 loss=3.6159 ce=3.6004 l1=15.5 temp=4.46e-03 lr=7.02e-04 elapsed=1.9min eta=24.8min
[progress] epoch=0 opt_step=34/472 loss=5.2467 ce=5.2299 l1=16.8 temp=4.36e-03 lr=7.23e-04 elapsed=1.9min eta=24.7min
[progress] epoch=0 opt_step=35/472 loss=3.2335 ce=3.2152 l1=18.2 temp=4.25e-03 lr=7.45e-04 elapsed=2.0min eta=24.6min
[progress] epoch=0 opt_step=36/472 loss=3.4747 ce=3.4550 l1=19.7 temp=4.15e-03 lr=7.66e-04 elapsed=2.0min eta=24.6min
[progress] epoch=0 opt_step=37/472 loss=2.5065 ce=2.4854 l1=21.0 temp=4.05e-03 lr=7.87e-04 elapsed=2.1min eta=24.5min
[progress] epoch=0 opt_step=38/472 loss=3.7796 ce=3.7572 l1=22.4 temp=3.95e-03 lr=8.09e-04 elapsed=2.1min eta=24.5min
[progress] epoch=0 opt_step=39/472 loss=3.6365 ce=3.6127 l1=23.8 temp=3.85e-03 lr=8.30e-04 elapsed=2.2min eta=24.4min
[progress] epoch=0 opt_step=40/472 loss=4.2078 ce=4.1827 l1=25.2 temp=3.76e-03 lr=8.51e-04 elapsed=2.3min eta=24.4min
[progress] epoch=0 opt_step=41/472 loss=3.2518 ce=3.2252 l1=26.6 temp=3.67e-03 lr=8.72e-04 elapsed=2.3min eta=24.3min
[progress] epoch=0 opt_step=42/472 loss=4.3557 ce=4.3277 l1=28.0 temp=3.58e-03 lr=8.94e-04 elapsed=2.4min eta=24.2min
[progress] epoch=0 opt_step=43/472 loss=2.6343 ce=2.6049 l1=29.4 temp=3.50e-03 lr=9.15e-04 elapsed=2.4min eta=24.2min
[progress] epoch=0 opt_step=44/472 loss=3.6918 ce=3.6611 l1=30.7 temp=3.41e-03 lr=9.36e-04 elapsed=2.5min eta=24.1min
[progress] epoch=0 opt_step=45/472 loss=3.4067 ce=3.3747 l1=32.0 temp=3.33e-03 lr=9.57e-04 elapsed=2.5min eta=24.0min
[progress] epoch=0 opt_step=46/472 loss=3.0641 ce=3.0309 l1=33.2 temp=3.25e-03 lr=9.79e-04 elapsed=2.6min eta=24.0min
[progress] epoch=0 opt_step=47/472 loss=2.5282 ce=2.4938 l1=34.3 temp=3.17e-03 lr=1.00e-03 elapsed=2.6min eta=24.0min
[progress] epoch=0 opt_step=48/472 loss=3.1509 ce=3.1155 l1=35.4 temp=3.09e-03 lr=9.98e-04 elapsed=2.7min eta=23.9min
[progress] epoch=0 opt_step=49/472 loss=2.4620 ce=2.4255 l1=36.5 temp=3.02e-03 lr=9.95e-04 elapsed=2.8min eta=23.8min
[progress] epoch=0 opt_step=50/472 loss=3.6582 ce=3.6208 l1=37.4 temp=2.95e-03 lr=9.93e-04 elapsed=2.8min eta=23.7min
[progress] epoch=0 opt_step=51/472 loss=2.8453 ce=2.8070 l1=38.3 temp=2.87e-03 lr=9.91e-04 elapsed=2.9min eta=23.7min
[progress] epoch=0 opt_step=52/472 loss=3.4765 ce=3.4375 l1=39.1 temp=2.81e-03 lr=9.88e-04 elapsed=2.9min eta=23.6min
[progress] epoch=0 opt_step=53/472 loss=3.6461 ce=3.6063 l1=39.8 temp=2.74e-03 lr=9.86e-04 elapsed=3.0min eta=23.6min
[progress] epoch=0 opt_step=54/472 loss=3.4509 ce=3.4104 l1=40.4 temp=2.67e-03 lr=9.84e-04 elapsed=3.0min eta=23.5min
[progress] epoch=0 opt_step=55/472 loss=3.2121 ce=3.1710 l1=41.0 temp=2.61e-03 lr=9.81e-04 elapsed=3.1min eta=23.4min
[progress] epoch=0 opt_step=56/472 loss=3.0064 ce=2.9649 l1=41.5 temp=2.54e-03 lr=9.79e-04 elapsed=3.1min eta=23.4min
[progress] epoch=0 opt_step=57/472 loss=3.2195 ce=3.1775 l1=42.0 temp=2.48e-03 lr=9.76e-04 elapsed=3.2min eta=23.3min
[progress] epoch=0 opt_step=58/472 loss=3.0576 ce=3.0152 l1=42.4 temp=2.42e-03 lr=9.74e-04 elapsed=3.3min eta=23.3min
[progress] epoch=0 opt_step=59/472 loss=2.8322 ce=2.7895 l1=42.7 temp=2.36e-03 lr=9.72e-04 elapsed=3.3min eta=23.2min
[progress] epoch=0 opt_step=60/472 loss=4.0292 ce=3.9862 l1=43.0 temp=2.31e-03 lr=9.69e-04 elapsed=3.4min eta=23.1min
[progress] epoch=0 opt_step=61/472 loss=3.3951 ce=3.3519 l1=43.2 temp=2.25e-03 lr=9.67e-04 elapsed=3.4min eta=23.1min
[progress] epoch=0 opt_step=62/472 loss=3.5827 ce=3.5393 l1=43.4 temp=2.20e-03 lr=9.65e-04 elapsed=3.5min eta=23.0min
[progress] epoch=0 opt_step=63/472 loss=3.4209 ce=3.3773 l1=43.6 temp=2.14e-03 lr=9.62e-04 elapsed=3.5min eta=23.0min
[progress] epoch=0 opt_step=64/472 loss=3.3842 ce=3.3406 l1=43.7 temp=2.09e-03 lr=9.60e-04 elapsed=3.6min eta=22.9min
[progress] epoch=0 opt_step=65/472 loss=3.1484 ce=3.1047 l1=43.7 temp=2.04e-03 lr=9.58e-04 elapsed=3.7min eta=22.9min
[progress] epoch=0 opt_step=66/472 loss=4.5485 ce=4.5047 l1=43.8 temp=1.99e-03 lr=9.55e-04 elapsed=3.7min eta=22.8min
[progress] epoch=0 opt_step=67/472 loss=3.0467 ce=3.0029 l1=43.8 temp=1.94e-03 lr=9.53e-04 elapsed=3.8min eta=22.7min
[progress] epoch=0 opt_step=68/472 loss=3.0234 ce=2.9797 l1=43.7 temp=1.90e-03 lr=9.51e-04 elapsed=3.8min eta=22.7min
[progress] epoch=0 opt_step=69/472 loss=3.3249 ce=3.2812 l1=43.7 temp=1.85e-03 lr=9.48e-04 elapsed=3.9min eta=22.6min
[progress] epoch=0 opt_step=70/472 loss=3.6048 ce=3.5613 l1=43.5 temp=1.81e-03 lr=9.46e-04 elapsed=3.9min eta=22.6min
[progress] epoch=0 opt_step=71/472 loss=4.1290 ce=4.0856 l1=43.4 temp=1.76e-03 lr=9.44e-04 elapsed=4.0min eta=22.5min
[progress] epoch=0 opt_step=72/472 loss=2.7649 ce=2.7216 l1=43.3 temp=1.72e-03 lr=9.41e-04 elapsed=4.0min eta=22.5min
[progress] epoch=0 opt_step=73/472 loss=2.6216 ce=2.5785 l1=43.1 temp=1.68e-03 lr=9.39e-04 elapsed=4.1min eta=22.4min
[progress] epoch=0 opt_step=74/472 loss=3.2865 ce=3.2436 l1=42.9 temp=1.64e-03 lr=9.36e-04 elapsed=4.2min eta=22.3min
[progress] epoch=0 opt_step=75/472 loss=3.5539 ce=3.5112 l1=42.7 temp=1.60e-03 lr=9.34e-04 elapsed=4.2min eta=22.3min
[progress] epoch=0 opt_step=76/472 loss=2.7585 ce=2.7160 l1=42.5 temp=1.56e-03 lr=9.32e-04 elapsed=4.3min eta=22.2min
[progress] epoch=0 opt_step=77/472 loss=2.8951 ce=2.8529 l1=42.2 temp=1.52e-03 lr=9.29e-04 elapsed=4.3min eta=22.2min
[progress] epoch=0 opt_step=78/472 loss=2.6075 ce=2.5656 l1=42.0 temp=1.49e-03 lr=9.27e-04 elapsed=4.4min eta=22.1min
[progress] epoch=0 opt_step=79/472 loss=2.7578 ce=2.7161 l1=41.7 temp=1.45e-03 lr=9.25e-04 elapsed=4.4min eta=22.1min
[progress] epoch=0 opt_step=80/472 loss=3.3473 ce=3.3059 l1=41.4 temp=1.41e-03 lr=9.22e-04 elapsed=4.5min eta=22.0min
[progress] epoch=0 opt_step=81/472 loss=2.7532 ce=2.7121 l1=41.1 temp=1.38e-03 lr=9.20e-04 elapsed=4.5min eta=21.9min
[progress] epoch=0 opt_step=82/472 loss=3.7440 ce=3.7032 l1=40.8 temp=1.35e-03 lr=9.18e-04 elapsed=4.6min eta=21.9min
[progress] epoch=0 opt_step=83/472 loss=3.4443 ce=3.4038 l1=40.5 temp=1.31e-03 lr=9.15e-04 elapsed=4.7min eta=21.8min
[progress] epoch=0 opt_step=84/472 loss=3.3178 ce=3.2776 l1=40.2 temp=1.28e-03 lr=9.13e-04 elapsed=4.7min eta=21.8min
[progress] epoch=0 opt_step=85/472 loss=2.7337 ce=2.6939 l1=39.8 temp=1.25e-03 lr=9.11e-04 elapsed=4.8min eta=21.7min
[progress] epoch=0 opt_step=86/472 loss=3.8238 ce=3.7844 l1=39.4 temp=1.22e-03 lr=9.08e-04 elapsed=4.8min eta=21.7min
[progress] epoch=0 opt_step=87/472 loss=3.4835 ce=3.4444 l1=39.1 temp=1.19e-03 lr=9.06e-04 elapsed=4.9min eta=21.6min
[progress] epoch=0 opt_step=88/472 loss=3.5365 ce=3.4978 l1=38.7 temp=1.16e-03 lr=9.04e-04 elapsed=4.9min eta=21.5min
[progress] epoch=0 opt_step=89/472 loss=3.1732 ce=3.1349 l1=38.3 temp=1.14e-03 lr=9.01e-04 elapsed=5.0min eta=21.5min
[progress] epoch=0 opt_step=90/472 loss=3.3759 ce=3.3380 l1=38.0 temp=1.11e-03 lr=8.99e-04 elapsed=5.0min eta=21.4min
[progress] epoch=0 opt_step=91/472 loss=3.3705 ce=3.3329 l1=37.6 temp=1.08e-03 lr=8.96e-04 elapsed=5.1min eta=21.4min
[progress] epoch=0 opt_step=92/472 loss=3.0353 ce=2.9981 l1=37.2 temp=1.06e-03 lr=8.94e-04 elapsed=5.2min eta=21.3min
[progress] epoch=0 opt_step=93/472 loss=3.9869 ce=3.9501 l1=36.8 temp=1.03e-03 lr=8.92e-04 elapsed=5.2min eta=21.3min
[progress] epoch=0 opt_step=94/472 loss=2.9264 ce=2.8900 l1=36.5 temp=1.00e-03 lr=8.89e-04 elapsed=5.3min eta=21.2min
[progress] epoch=0 opt_step=95/472 loss=2.7737 ce=2.7376 l1=36.1 temp=9.81e-04 lr=8.87e-04 elapsed=5.3min eta=21.1min
[progress] epoch=0 opt_step=96/472 loss=2.5000 ce=2.4643 l1=35.7 temp=9.57e-04 lr=8.85e-04 elapsed=5.4min eta=21.1min
[progress] epoch=0 opt_step=97/472 loss=3.2404 ce=3.2051 l1=35.3 temp=9.34e-04 lr=8.82e-04 elapsed=5.4min eta=21.0min
[progress] epoch=0 opt_step=98/472 loss=2.9413 ce=2.9064 l1=34.9 temp=9.11e-04 lr=8.80e-04 elapsed=5.5min eta=21.0min
[progress] epoch=0 opt_step=99/472 loss=3.0365 ce=3.0020 l1=34.5 temp=8.89e-04 lr=8.78e-04 elapsed=5.6min eta=20.9min
[progress] epoch=0 opt_step=100/472 loss=3.5033 ce=3.4692 l1=34.1 temp=8.68e-04 lr=8.75e-04 elapsed=5.6min eta=20.9min
[progress] epoch=0 opt_step=101/472 loss=4.0771 ce=4.0434 l1=33.7 temp=8.47e-04 lr=8.73e-04 elapsed=5.7min eta=20.8min
[progress] epoch=0 opt_step=102/472 loss=3.1484 ce=3.1151 l1=33.3 temp=8.26e-04 lr=8.71e-04 elapsed=5.7min eta=20.8min
[progress] epoch=0 opt_step=103/472 loss=3.4624 ce=3.4294 l1=33.0 temp=8.06e-04 lr=8.68e-04 elapsed=5.8min eta=20.7min
[progress] epoch=0 opt_step=104/472 loss=3.8115 ce=3.7789 l1=32.6 temp=7.87e-04 lr=8.66e-04 elapsed=5.8min eta=20.6min
[progress] epoch=0 opt_step=105/472 loss=3.6188 ce=3.5866 l1=32.2 temp=7.68e-04 lr=8.64e-04 elapsed=5.9min eta=20.6min
[progress] epoch=0 opt_step=106/472 loss=3.1668 ce=3.1349 l1=31.9 temp=7.49e-04 lr=8.61e-04 elapsed=5.9min eta=20.5min
[progress] epoch=0 opt_step=107/472 loss=4.2905 ce=4.2589 l1=31.5 temp=7.31e-04 lr=8.59e-04 elapsed=6.0min eta=20.5min
[progress] epoch=0 opt_step=108/472 loss=3.5570 ce=3.5258 l1=31.2 temp=7.14e-04 lr=8.56e-04 elapsed=6.1min eta=20.4min
[progress] epoch=0 opt_step=109/472 loss=4.0491 ce=4.0183 l1=30.8 temp=6.96e-04 lr=8.54e-04 elapsed=6.1min eta=20.3min
[progress] epoch=0 opt_step=110/472 loss=3.6879 ce=3.6574 l1=30.5 temp=6.80e-04 lr=8.52e-04 elapsed=6.2min eta=20.3min
[progress] epoch=0 opt_step=111/472 loss=3.4787 ce=3.4486 l1=30.1 temp=6.63e-04 lr=8.49e-04 elapsed=6.2min eta=20.2min
[progress] epoch=0 opt_step=112/472 loss=3.7889 ce=3.7591 l1=29.8 temp=6.47e-04 lr=8.47e-04 elapsed=6.3min eta=20.2min
[progress] epoch=0 opt_step=113/472 loss=2.3169 ce=2.2874 l1=29.4 temp=6.32e-04 lr=8.45e-04 elapsed=6.3min eta=20.1min
[progress] epoch=0 opt_step=114/472 loss=3.3543 ce=3.3252 l1=29.1 temp=6.16e-04 lr=8.42e-04 elapsed=6.4min eta=20.1min
[progress] epoch=0 opt_step=115/472 loss=3.6295 ce=3.6007 l1=28.7 temp=6.01e-04 lr=8.40e-04 elapsed=6.4min eta=20.0min
[progress] epoch=0 opt_step=116/472 loss=2.4598 ce=2.4314 l1=28.4 temp=5.87e-04 lr=8.38e-04 elapsed=6.5min eta=19.9min
[progress] epoch=0 opt_step=117/472 loss=3.0010 ce=2.9730 l1=28.1 temp=5.73e-04 lr=8.35e-04 elapsed=6.6min eta=19.9min
[progress] epoch=0 opt_step=118/472 loss=3.4520 ce=3.4243 l1=27.7 temp=5.59e-04 lr=8.33e-04 elapsed=6.6min eta=19.8min
[progress] epoch=0 opt_step=119/472 loss=3.7995 ce=3.7721 l1=27.4 temp=5.45e-04 lr=8.31e-04 elapsed=6.7min eta=19.8min
[progress] epoch=0 opt_step=120/472 loss=4.3302 ce=4.3031 l1=27.1 temp=5.32e-04 lr=8.28e-04 elapsed=6.7min eta=19.7min
[progress] epoch=0 opt_step=121/472 loss=2.8461 ce=2.8193 l1=26.8 temp=5.19e-04 lr=8.26e-04 elapsed=6.8min eta=19.7min
[progress] epoch=0 opt_step=122/472 loss=3.0243 ce=2.9978 l1=26.5 temp=5.07e-04 lr=8.24e-04 elapsed=6.8min eta=19.6min
[progress] epoch=0 opt_step=123/472 loss=3.1886 ce=3.1624 l1=26.2 temp=4.95e-04 lr=8.21e-04 elapsed=6.9min eta=19.6min
[progress] epoch=0 opt_step=124/472 loss=2.9844 ce=2.9585 l1=25.9 temp=4.83e-04 lr=8.19e-04 elapsed=6.9min eta=19.5min
[progress] epoch=0 opt_step=125/472 loss=3.1885 ce=3.1629 l1=25.6 temp=4.71e-04 lr=8.16e-04 elapsed=7.0min eta=19.4min
[progress] epoch=0 opt_step=126/472 loss=4.2138 ce=4.1886 l1=25.3 temp=4.60e-04 lr=8.14e-04 elapsed=7.1min eta=19.4min
